game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,fatigue_index,fatigue_tier,expected_margin,pve,base_form_diff,win_diff,home_away_adj,fatigue_adj,expected_raw,expected_total
22500141,2025-10-30 00:00:00+00:00,1610612759,San Antonio Spurs,1610612748,Miami Heat,H,6,San Antonio,San Antonio,3,4,29.5,3,0.0,1,26.1,Low,5.52,0.48,0.75,1.5,4.5,-0.78,5.97,5.52
22500142,2025-11-01 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612758,Sacramento Kings,H,-2,Milwaukee,Milwaukee,3,5,38.2,2,0.0,1,38.0,Elevated,11.11,-13.11,12.6,3.6,4.5,-1.14,19.56,11.11
22500142,2025-11-01 00:00:00+00:00,1610612758,Sacramento Kings,1610612749,Milwaukee Bucks,A,2,Milwaukee,Chicago,3,5,38.2,3,81.4,1,32.9,Elevated,-11.37,13.37,-12.6,-3.6,-4.5,-0.99,-21.69,-11.37
22500143,2025-11-01 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612766,Charlotte Hornets,A,17,Charlotte,Minneapolis,3,5,38.2,3,939.3,3,39.2,Elevated,-8.23,25.23,-4.4,0.0,-4.5,-1.18,-10.08,-8.23
22500143,2025-11-01 00:00:00+00:00,1610612766,Charlotte Hornets,1610612750,Minnesota Timberwolves,H,-17,Charlotte,Charlotte,4,5,61.0,2,0.0,1,58.5,High,6.41,-5.85,4.4,0.0,4.5,-1.75,7.14,6.41
22500144,2025-11-01 00:00:00+00:00,1610612744,Golden State Warriors,1610612754,Indiana Pacers,A,-5,Indianapolis,Milwaukee,3,6,45.2,2,244.4,1,44.3,Elevated,9.37,-14.37,14.4,4.0,-4.5,-1.33,12.57,9.37
22500144,2025-11-01 00:00:00+00:00,1610612754,Indiana Pacers,1610612744,Golden State Warriors,H,5,Indianapolis,Indianapolis,4,5,61.0,1,0.0,1,73.0,Critical,-10.46,15.46,-14.4,-4.0,4.5,-2.19,-16.09,-10.46
22500145,2025-11-01 00:00:00+00:00,1610612753,Orlando Magic,1610612764,Washington Wizards,A,31,Washington,Charlotte,4,6,68.0,2,329.7,2,68.4,High,0.35,30.65,6.1,0.8,-4.5,-2.05,0.35,0.35
22500145,2025-11-01 00:00:00+00:00,1610612764,Washington Wizards,1610612753,Orlando Magic,H,-31,Washington,Oklahoma City,3,5,38.2,2,1150.3,3,45.2,Elevated,-3.64,-2.05,-6.1,-0.8,4.5,-1.36,-3.76,-3.64
22500146,2025-11-01 00:00:00+00:00,1610612738,Boston Celtics,1610612745,Houston Rockets,H,-27,Boston,Philadelphia,4,6,68.0,1,273.4,1,80.0,Critical,-2.13,-6.22,-4.25,0.0,4.5,-2.4,-2.15,-2.13
22500146,2025-11-01 00:00:00+00:00,1610612745,Houston Rockets,1610612738,Boston Celtics,A,27,Boston,Toronto,2,4,10.0,3,429.2,2,14.0,Low,-0.67,27.67,4.25,0.0,-4.5,-0.42,-0.67,-0.67
22500147,2025-11-01 00:00:00+00:00,1610612742,Dallas Mavericks,1610612765,Detroit Pistons,A,-12,Detroit,Dallas,3,5,38.2,3,999.1,3,39.2,Elevated,-10.26,-1.74,-8.4,-1.2,-4.5,-1.18,-15.28,-10.26
22500147,2025-11-01 00:00:00+00:00,1610612765,Detroit Pistons,1610612742,Dallas Mavericks,H,12,Detroit,Detroit,3,5,38.2,3,0.0,1,32.9,Elevated,9.57,2.43,8.4,1.2,4.5,-0.99,13.11,9.57
22500148,2025-11-02 00:00:00+00:00,1610612740,New Orleans Pelicans,1610612760,Oklahoma City Thunder,A,-31,Oklahoma City,Los Angeles,3,5,38.2,2,1180.0,3,45.2,Elevated,-11.95,-1.43,-24.93,-6.0,-4.5,-1.36,-36.79,-11.95
22500148,2025-11-02 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612740,New Orleans Pelicans,H,31,Oklahoma City,Oklahoma City,3,6,45.2,3,0.0,1,38.4,Elevated,11.92,19.08,24.93,6.0,4.5,-1.15,34.28,11.92
22500149,2025-11-02 00:00:00+00:00,1610612751,Brooklyn Nets,1610612755,Philadelphia 76ers,H,-24,Brooklyn,Brooklyn,3,5,38.2,4,0.0,1,27.4,Low,-11.08,-0.97,-18.2,-4.8,4.5,-0.82,-19.32,-11.08
22500149,2025-11-02 00:00:00+00:00,1610612755,Philadelphia 76ers,1610612751,Brooklyn Nets,A,24,Brooklyn,Philadelphia,3,5,38.2,2,83.0,1,38.0,Elevated,10.74,13.26,18.2,4.8,-4.5,-1.14,17.36,10.74
22500150,2025-11-02 00:00:00+00:00,1610612762,Utah Jazz,1610612766,Charlotte Hornets,A,-23,Charlotte,Phoenix,3,5,38.2,2,1778.9,3,45.2,Elevated,-2.26,-5.19,3.17,0.4,-4.5,-1.36,-2.29,-2.26
22500150,2025-11-02 00:00:00+00:00,1610612766,Charlotte Hornets,1610612762,Utah Jazz,H,23,Charlotte,Charlotte,4,6,68.0,1,0.0,1,80.0,Critical,-1.46,24.46,-3.17,-0.4,4.5,-2.4,-1.47,-1.46
22500151,2025-11-02 00:00:00+00:00,1610612737,Atlanta Hawks,1610612739,Cleveland Cavaliers,A,-8,Cleveland,Indianapolis,3,6,45.2,2,263.0,1,44.3,Elevated,-6.3,-1.7,-1.17,0.0,-4.5,-1.33,-7.0,-6.3
22500151,2025-11-02 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612737,Atlanta Hawks,H,8,Cleveland,Cleveland,4,6,68.0,2,0.0,1,64.8,High,3.61,4.39,1.17,0.0,4.5,-1.94,3.72,3.61
22500152,2025-11-02 00:00:00+00:00,1610612761,Toronto Raptors,1610612763,Memphis Grizzlies,H,13,Toronto,Cleveland,4,6,68.0,2,189.2,1,64.8,High,1.05,11.95,-0.5,-1.0,4.5,-1.94,1.06,1.05
22500152,2025-11-02 00:00:00+00:00,1610612763,Memphis Grizzlies,1610612761,Toronto Raptors,A,-13,Toronto,Memphis,3,6,45.2,2,817.2,3,51.5,High,-4.34,-8.66,0.5,1.0,-4.5,-1.54,-4.54,-4.34
22500153,2025-11-02 00:00:00+00:00,1610612741,Chicago Bulls,1610612752,New York Knicks,A,-12,New York,Chicago,3,5,38.2,2,713.5,2,41.6,Elevated,7.41,-19.41,10.8,3.6,-4.5,-1.25,8.65,7.41
22500153,2025-11-02 00:00:00+00:00,1610612752,New York Knicks,1610612741,Chicago Bulls,H,12,New York,Chicago,3,5,38.2,2,713.5,2,41.6,Elevated,-8.76,20.76,-10.8,-3.6,4.5,-1.25,-11.15,-8.76
22500154,2025-11-02 00:00:00+00:00,1610612756,Phoenix Suns,1610612759,San Antonio Spurs,H,12,Phoenix,Phoenix,3,6,45.2,2,0.0,1,44.3,Elevated,-11.16,23.16,-19.07,-4.0,4.5,-1.33,-19.9,-11.16
22500154,2025-11-02 00:00:00+00:00,1610612759,San Antonio Spurs,1610612756,Phoenix Suns,A,-12,Phoenix,San Antonio,3,5,38.2,3,849.5,3,39.2,Elevated,10.75,-22.75,19.07,4.0,-4.5,-1.18,17.39,10.75
22500155,2025-11-02 00:00:00+00:00,1610612747,Los Angeles Lakers,1610612748,Miami Heat,H,10,Los Angeles,Memphis,4,6,68.0,2,1601.4,3,72.0,Critical,-6.65,16.65,-10.23,0.4,4.5,-2.16,-7.49,-6.65
22500155,2025-11-02 00:00:00+00:00,1610612748,Miami Heat,1610612747,Los Angeles Lakers,A,-10,Los Angeles,San Antonio,3,5,38.2,3,1205.9,3,39.2,Elevated,4.0,-14.0,10.23,-0.4,-4.5,-1.18,4.16,4.0
22500156,2025-11-03 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612751,Brooklyn Nets,A,16,Brooklyn,Charlotte,3,6,45.2,2,530.7,2,47.9,Elevated,8.95,7.05,14.5,3.0,-4.5,-1.44,11.56,8.95
22500156,2025-11-03 00:00:00+00:00,1610612751,Brooklyn Nets,1610612750,Minnesota Timberwolves,H,-16,Brooklyn,Brooklyn,3,6,45.2,1,0.0,1,57.2,High,-10.1,-0.44,-14.5,-3.0,4.5,-1.72,-14.72,-10.1
22500157,2025-11-03 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612754,Indiana Pacers,A,2,Indianapolis,Milwaukee,3,6,45.2,2,244.4,1,44.3,Elevated,8.77,-6.77,14.0,3.0,-4.5,-1.33,11.17,8.77
22500157,2025-11-03 00:00:00+00:00,1610612754,Indiana Pacers,1610612749,Milwaukee Bucks,H,-2,Indianapolis,Indianapolis,3,6,45.2,2,0.0,1,44.3,Elevated,-9.82,1.5,-14.0,-3.0,4.5,-1.33,-13.83,-9.82
22500158,2025-11-03 00:00:00+00:00,1610612738,Boston Celtics,1610612762,Utah Jazz,H,-2,Boston,Boston,4,7,75.0,2,0.0,1,71.1,Critical,7.03,-9.03,5.12,0.57,4.5,-2.13,8.06,7.03
22500158,2025-11-03 00:00:00+00:00,1610612762,Utah Jazz,1610612738,Boston Celtics,A,2,Boston,Charlotte,4,6,68.0,1,720.7,2,90.0,Critical,-9.49,11.49,-5.12,-0.57,-4.5,-2.7,-12.89,-9.49
22500159,2025-11-03 00:00:00+00:00,1610612752,New York Knicks,1610612764,Washington Wizards,H,17,New York,New York,3,6,45.2,1,0.0,1,57.2,High,11.05,5.95,14.33,2.0,4.5,-1.72,19.12,11.05
22500159,2025-11-03 00:00:00+00:00,1610612764,Washington Wizards,1610612752,New York Knicks,A,-17,New York,Washington,3,6,45.2,2,205.4,1,44.3,Elevated,-11.42,-0.42,-14.33,-2.0,-4.5,-1.33,-22.16,-11.42
22500160,2025-11-03 00:00:00+00:00,1610612742,Dallas Mavericks,1610612745,Houston Rockets,A,-8,Houston,Detroit,3,6,45.2,2,1106.3,3,51.5,High,-11.83,1.15,-21.93,-1.6,-4.5,-1.54,-29.58,-11.83
22500160,2025-11-03 00:00:00+00:00,1610612745,Houston Rockets,1610612742,Dallas Mavericks,H,8,Houston,Boston,3,5,38.2,2,1604.1,3,45.2,Elevated,11.72,-3.72,21.93,1.6,4.5,-1.36,26.68,11.72
22500161,2025-11-03 00:00:00+00:00,1610612763,Memphis Grizzlies,1610612765,Detroit Pistons,H,-8,Memphis,Toronto,4,7,75.0,1,817.2,3,100.0,Critical,-6.32,-1.68,-7.1,-1.43,4.5,-3.0,-7.02,-6.32
22500161,2025-11-03 00:00:00+00:00,1610612765,Detroit Pistons,1610612763,Memphis Grizzlies,A,8,Memphis,Detroit,3,6,45.2,2,623.9,2,47.9,Elevated,2.55,5.45,7.1,1.43,-4.5,-1.44,2.59,2.55
22500162,2025-11-03 00:00:00+00:00,1610612743,Denver Nuggets,1610612758,Sacramento Kings,H,6,Denver,Portland,3,5,38.2,3,979.7,3,39.2,Elevated,11.36,-5.36,16.7,1.6,4.5,-1.18,21.62,11.36
22500162,2025-11-03 00:00:00+00:00,1610612758,Sacramento Kings,1610612743,Denver Nuggets,A,-6,Denver,Milwaukee,3,6,45.2,2,912.8,3,51.5,High,-11.59,1.5,-16.7,-1.6,-4.5,-1.54,-24.34,-11.59
22500163,2025-11-03 00:00:00+00:00,1610612747,Los Angeles Lakers,1610612757,Portland Trail Blazers,A,8,Portland,Los Angeles,4,7,75.0,1,827.1,3,100.0,Critical,-7.79,15.79,-2.07,0.29,-4.5,-3.0,-9.29,-7.79
22500163,2025-11-03 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612747,Los Angeles Lakers,H,-8,Portland,Portland,3,6,45.2,3,0.0,1,38.4,Elevated,4.84,-12.84,2.07,-0.29,4.5,-1.15,5.13,4.84
22500164,2025-11-03 00:00:00+00:00,1610612746,LA Clippers,1610612748,Miami Heat,H,-1,Los Angeles,Los Angeles,2,5,18.8,3,0.0,1,17.8,Low,-3.92,2.92,-8.63,0.6,4.5,-0.53,-4.07,-3.92
22500164,2025-11-03 00:00:00+00:00,1610612748,Miami Heat,1610612746,LA Clippers,A,1,Los Angeles,Los Angeles,3,6,45.2,1,0.0,1,57.2,High,1.8,-0.8,8.63,-0.6,-4.5,-1.72,1.82,1.8
22500165,2025-11-04 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612761,Toronto Raptors,A,-28,Toronto,Indianapolis,4,7,75.0,1,440.3,2,97.0,Critical,0.3,-7.08,6.0,1.71,-4.5,-2.91,0.3,0.3
22500165,2025-11-04 00:00:00+00:00,1610612761,Toronto Raptors,1610612749,Milwaukee Bucks,H,28,Toronto,Toronto,3,7,52.2,2,0.0,1,50.6,High,-4.5,32.5,-6.0,-1.71,4.5,-1.52,-4.73,-4.5
22500166,2025-11-04 00:00:00+00:00,1610612737,Atlanta Hawks,1610612753,Orlando Magic,H,15,Atlanta,Cleveland,3,7,52.2,2,554.8,2,54.2,High,-0.7,15.7,-3.57,0.0,4.5,-1.63,-0.7,-0.7
22500166,2025-11-04 00:00:00+00:00,1610612753,Orlando Magic,1610612737,Atlanta Hawks,A,-15,Atlanta,Washington,3,7,52.2,3,542.5,2,47.0,Elevated,-2.31,-3.17,3.57,0.0,-4.5,-1.41,-2.34,-2.31
22500167,2025-11-04 00:00:00+00:00,1610612741,Chicago Bulls,1610612755,Philadelphia 76ers,H,2,Chicago,New York,3,6,45.2,2,713.5,2,47.9,Elevated,0.89,1.11,-2.17,0.0,4.5,-1.44,0.9,0.89
22500167,2025-11-04 00:00:00+00:00,1610612755,Philadelphia 76ers,1610612741,Chicago Bulls,A,-2,Chicago,Brooklyn,3,6,45.2,2,715.3,2,47.9,Elevated,-3.65,1.65,2.17,0.0,-4.5,-1.44,-3.77,-3.65
22500168,2025-11-04 00:00:00+00:00,1610612740,New Orleans Pelicans,1610612766,Charlotte Hornets,H,4,New Orleans,Oklahoma City,3,6,45.2,2,575.8,2,47.9,Elevated,-10.91,14.91,-18.74,-2.57,4.5,-1.44,-18.25,-10.91
22500168,2025-11-04 00:00:00+00:00,1610612766,Charlotte Hornets,1610612740,New Orleans Pelicans,A,-4,New Orleans,Charlotte,4,7,75.0,2,649.5,2,74.7,Critical,10.05,-14.05,18.74,2.57,-4.5,-2.24,14.57,10.05
22500169,2025-11-04 00:00:00+00:00,1610612744,Golden State Warriors,1610612756,Phoenix Suns,H,11,San Francisco,Indianapolis,3,7,52.2,3,1943.5,3,50.1,High,6.99,4.01,4.14,0.86,4.5,-1.5,8.0,6.99
22500169,2025-11-04 00:00:00+00:00,1610612756,Phoenix Suns,1610612744,Golden State Warriors,A,-11,San Francisco,Phoenix,3,7,52.2,2,651.4,2,54.2,High,-8.75,-2.25,-4.14,-0.86,-4.5,-1.63,-11.13,-8.75
22500170,2025-11-04 00:00:00+00:00,1610612746,LA Clippers,1610612760,Oklahoma City Thunder,H,-19,Los Angeles,Los Angeles,3,6,45.2,1,0.0,1,57.2,High,-9.7,-2.33,-13.26,-3.0,4.5,-1.72,-13.48,-9.7
22500170,2025-11-04 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612746,LA Clippers,A,19,Los Angeles,Oklahoma City,3,7,52.2,2,1180.0,3,57.8,High,8.2,10.8,13.26,3.0,-4.5,-1.73,10.03,8.2
22500171,2025-11-05 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612755,Philadelphia 76ers,H,11,Cleveland,Cleveland,3,7,52.2,3,0.0,1,43.8,Elevated,-3.43,14.43,-5.86,-0.86,4.5,-1.31,-3.53,-3.43
22500171,2025-11-05 00:00:00+00:00,1610612755,Philadelphia 76ers,1610612739,Cleveland Cavaliers,A,-11,Cleveland,Chicago,3,7,52.2,1,309.9,2,74.2,Critical,-0.01,-10.99,5.86,0.86,-4.5,-2.23,-0.01,-0.01
22500172,2025-11-05 00:00:00+00:00,1610612762,Utah Jazz,1610612765,Detroit Pistons,A,-11,Detroit,Boston,4,7,75.0,2,611.9,2,74.7,Critical,-10.15,-0.85,-6.43,-1.71,-4.5,-2.24,-14.88,-10.15
22500172,2025-11-05 00:00:00+00:00,1610612765,Detroit Pistons,1610612762,Utah Jazz,H,11,Detroit,Memphis,3,7,52.2,2,623.9,2,54.2,High,8.7,2.3,6.43,1.71,4.5,-1.63,11.02,8.7
22500173,2025-11-05 00:00:00+00:00,1610612751,Brooklyn Nets,1610612754,Indiana Pacers,A,9,Indianapolis,Brooklyn,3,7,52.2,2,645.2,2,54.2,High,-10.17,19.17,-8.0,-0.86,-4.5,-1.63,-14.98,-10.17
22500173,2025-11-05 00:00:00+00:00,1610612754,Indiana Pacers,1610612751,Brooklyn Nets,H,-9,Indianapolis,Indianapolis,4,7,75.0,2,0.0,1,71.1,Critical,8.8,-5.34,8.0,0.86,4.5,-2.13,11.22,8.8
22500174,2025-11-05 00:00:00+00:00,1610612738,Boston Celtics,1610612764,Washington Wizards,H,29,Boston,Boston,4,8,82.0,2,0.0,1,77.4,Critical,11.01,17.99,15.3,1.39,4.5,-2.32,18.87,11.01
22500174,2025-11-05 00:00:00+00:00,1610612764,Washington Wizards,1610612738,Boston Celtics,A,-29,Boston,New York,3,7,52.2,2,188.2,1,50.6,High,-11.47,-1.31,-15.3,-1.39,-4.5,-1.52,-22.71,-11.47
22500175,2025-11-05 00:00:00+00:00,1610612750,Minnesota Timberwolves,1610612752,New York Knicks,A,-23,New York,Brooklyn,3,7,52.2,2,4.8,1,50.6,High,-6.62,-4.09,-1.43,0.0,-4.5,-1.52,-7.45,-6.62
22500175,2025-11-05 00:00:00+00:00,1610612752,New York Knicks,1610612750,Minnesota Timberwolves,H,23,New York,New York,3,7,52.2,2,0.0,1,50.6,High,4.22,18.78,1.43,0.0,4.5,-1.52,4.41,4.22
22500176,2025-11-05 00:00:00+00:00,1610612745,Houston Rockets,1610612763,Memphis Grizzlies,A,15,Memphis,Houston,3,5,38.2,2,484.1,2,41.6,Elevated,9.73,5.27,17.54,1.75,-4.5,-1.25,13.54,9.73
22500176,2025-11-05 00:00:00+00:00,1610612763,Memphis Grizzlies,1610612745,Houston Rockets,H,-15,Memphis,Memphis,4,8,82.0,2,0.0,1,77.4,Critical,-10.69,-0.32,-17.54,-1.75,4.5,-2.32,-17.11,-10.69
22500177,2025-11-05 00:00:00+00:00,1610612740,New Orleans Pelicans,1610612742,Dallas Mavericks,A,2,Dallas,New Orleans,4,7,75.0,1,442.7,2,97.0,Critical,-10.17,12.17,-6.71,-0.86,-4.5,-2.91,-14.98,-10.17
22500177,2025-11-05 00:00:00+00:00,1610612742,Dallas Mavericks,1610612740,New Orleans Pelicans,H,-2,Dallas,Houston,3,7,52.2,2,226.8,1,50.6,High,8.47,-3.14,6.71,0.86,4.5,-1.52,10.55,8.47
22500178,2025-11-05 00:00:00+00:00,1610612743,Denver Nuggets,1610612748,Miami Heat,H,10,Denver,Denver,3,6,45.2,2,0.0,1,44.3,Elevated,7.03,2.97,4.31,0.57,4.5,-1.33,8.05,7.03
22500178,2025-11-05 00:00:00+00:00,1610612748,Miami Heat,1610612743,Denver Nuggets,A,-10,Denver,Los Angeles,3,7,52.2,2,830.8,3,57.8,High,-8.75,-1.25,-4.31,-0.57,-4.5,-1.73,-11.11,-8.75
22500179,2025-11-05 00:00:00+00:00,1610612747,Los Angeles Lakers,1610612759,San Antonio Spurs,H,2,Los Angeles,Portland,4,7,75.0,2,827.1,3,78.3,Critical,-4.92,6.92,-6.88,-0.5,4.5,-2.35,-5.22,-4.92
22500179,2025-11-05 00:00:00+00:00,1610612759,San Antonio Spurs,1610612747,Los Angeles Lakers,A,-2,Los Angeles,Phoenix,2,6,25.8,3,358.3,2,26.4,Low,2.06,-4.06,6.88,0.5,-4.5,-0.79,2.08,2.06
22500180,2025-11-05 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612760,Oklahoma City Thunder,H,2,Portland,Portland,3,7,52.2,2,0.0,1,50.6,High,-8.25,10.25,-10.54,-2.57,4.5,-1.52,-10.13,-8.25
22500180,2025-11-05 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612757,Portland Trail Blazers,A,-2,Portland,Los Angeles,3,7,52.2,1,827.1,3,78.2,Critical,5.75,-7.75,10.54,2.57,-4.5,-2.35,6.26,5.75
22500181,2025-11-05 00:00:00+00:00,1610612744,Golden State Warriors,1610612758,Sacramento Kings,A,-5,Sacramento,San Francisco,3,7,52.2,1,74.0,1,64.2,High,3.24,-8.24,7.71,2.04,-4.5,-1.93,3.32,3.24
22500181,2025-11-05 00:00:00+00:00,1610612758,Sacramento Kings,1610612744,Golden State Warriors,H,5,Sacramento,Denver,3,7,52.2,2,885.9,3,57.8,High,-6.29,11.29,-7.71,-2.04,4.5,-1.73,-6.98,-6.29
22500182,2025-11-06 00:00:00+00:00,1610612746,LA Clippers,1610612756,Phoenix Suns,A,-13,Phoenix,Los Angeles,3,6,45.2,2,358.3,2,47.9,Elevated,-5.28,-7.72,-0.05,0.32,-4.5,-1.44,-5.67,-5.28
22500182,2025-11-06 00:00:00+00:00,1610612756,Phoenix Suns,1610612746,LA Clippers,H,13,Phoenix,San Francisco,3,7,52.2,2,651.4,2,54.2,High,2.57,10.43,0.05,-0.32,4.5,-1.63,2.61,2.57
22500183,2025-11-08 00:00:00+00:00,1610612742,Dallas Mavericks,1610612764,Washington Wizards,A,6,Washington,Memphis,4,7,75.0,1,763.5,2,97.0,Critical,3.18,2.82,10.0,0.67,-4.5,-2.91,3.26,3.18
22500183,2025-11-08 00:00:00+00:00,1610612764,Washington Wizards,1610612742,Dallas Mavericks,H,-6,Washington,Washington,4,7,75.0,1,0.0,1,87.0,Critical,-7.49,0.45,-10.0,-0.67,4.5,-2.61,-8.78,-7.49
22500184,2025-11-08 00:00:00+00:00,1610612755,Philadelphia 76ers,1610612761,Toronto Raptors,H,10,Philadelphia,Cleveland,3,7,52.2,3,358.6,2,47.0,Elevated,3.81,6.19,0.44,0.42,4.5,-1.41,3.95,3.81
22500184,2025-11-08 00:00:00+00:00,1610612761,Toronto Raptors,1610612755,Philadelphia 76ers,A,-10,Philadelphia,Atlanta,3,7,52.2,1,663.0,2,74.2,Critical,-6.72,-3.28,-0.44,-0.42,-4.5,-2.23,-7.59,-6.72
22500185,2025-11-08 00:00:00+00:00,1610612737,Atlanta Hawks,1610612747,Los Angeles Lakers,H,20,Atlanta,Atlanta,3,7,52.2,1,0.0,1,64.2,High,-4.24,24.24,-5.0,-2.0,4.5,-1.93,-4.43,-4.24
22500185,2025-11-08 00:00:00+00:00,1610612747,Los Angeles Lakers,1610612737,Atlanta Hawks,A,-20,Atlanta,Los Angeles,3,7,52.2,3,1933.6,3,50.1,High,0.99,-5.25,5.0,2.0,-4.5,-1.5,1.0,0.99
22500186,2025-11-08 00:00:00+00:00,1610612739,Cleveland Cavaliers,1610612741,Chicago Bulls,H,6,Cleveland,Washington,3,7,52.2,1,304.7,2,74.2,Critical,4.51,1.49,2.97,-0.5,4.5,-2.23,4.75,4.51
22500186,2025-11-08 00:00:00+00:00,1610612741,Chicago Bulls,1610612739,Cleveland Cavaliers,A,-6,Cleveland,Milwaukee,3,7,52.2,1,335.9,2,74.2,Critical,-7.74,1.74,-2.97,0.5,-4.5,-2.23,-9.2,-7.74
22500187,2025-11-08 00:00:00+00:00,1610612748,Miami Heat,1610612757,Portland Trail Blazers,H,5,Miami,Miami,4,7,75.0,1,0.0,1,87.0,Critical,4.79,0.21,3.6,-0.42,4.5,-2.61,5.07,4.79
22500187,2025-11-08 00:00:00+00:00,1610612757,Portland Trail Blazers,1610612748,Miami Heat,A,-5,Miami,Portland,2,6,25.8,3,2704.4,3,29.5,Low,-7.36,2.36,-3.6,0.42,-4.5,-0.89,-8.57,-7.36
22500188,2025-11-08 00:00:00+00:00,1610612740,New Orleans Pelicans,1610612759,San Antonio Spurs,A,-7,San Antonio,Dallas,3,6,45.2,3,251.5,1,38.4,Elevated,-11.84,1.45,-21.5,-3.0,-4.5,-1.15,-30.15,-11.84
22500188,2025-11-08 00:00:00+00:00,1610612759,San Antonio Spurs,1610612740,New Orleans Pelicans,H,7,San Antonio,San Antonio,3,6,45.2,1,0.0,1,57.2,High,11.75,-4.75,21.5,3.0,4.5,-1.72,27.28,11.75
22500189,2025-11-08 00:00:00+00:00,1610612743,Denver Nuggets,1610612754,Indiana Pacers,H,17,Denver,Denver,3,7,52.2,1,0.0,1,64.2,High,11.73,5.27,20.62,3.75,4.5,-1.93,26.95,11.73
22500189,2025-11-08 00:00:00+00:00,1610612754,Indiana Pacers,1610612743,Denver Nuggets,A,-17,Denver,Indianapolis,3,7,52.2,3,999.5,3,50.1,High,-11.85,-0.39,-20.62,-3.75,-4.5,-1.5,-30.38,-11.85
22500190,2025-11-08 00:00:00+00:00,1610612746,LA Clippers,1610612756,Phoenix Suns,H,-11,Los Angeles,Phoenix,3,6,45.2,2,358.3,2,47.9,Elevated,-0.42,-3.17,-3.07,-0.42,4.5,-1.44,-0.42,-0.42
22500190,2025-11-08 00:00:00+00:00,1610612756,Phoenix Suns,1610612746,LA Clippers,A,11,Los Angeles,Phoenix,3,7,52.2,2,358.3,2,54.2,High,-2.6,13.6,3.07,0.42,-4.5,-1.63,-2.64,-2.6
22500191,2025-11-09 00:00:00+00:00,1610612745,Houston Rockets,1610612749,Milwaukee Bucks,A,7,Milwaukee,San Antonio,3,6,45.2,2,1106.6,3,51.5,High,1.26,5.74,7.56,-0.25,-4.5,-1.54,1.26,1.26
22500191,2025-11-09 00:00:00+00:00,1610612749,Milwaukee Bucks,1610612745,Houston Rockets,H,-7,Milwaukee,Milwaukee,3,7,52.2,2,0.0,1,50.6,High,-4.15,-2.85,-7.56,0.25,4.5,-1.52,-4.32,-4.15
22500192,2025-11-09 00:00:00+00:00,1610612751,Brooklyn Nets,1610612752,New York Knicks,A,-36,New York,Brooklyn,4,7,75.0,2,4.8,1,71.1,Critical,-11.78,-1.82,-18.47,-3.08,-4.5,-2.13,-28.19,-11.78
22500192,2025-11-09 00:00:00+00:00,1610612752,New York Knicks,1610612751,Brooklyn Nets,H,36,New York,New York,3,6,45.2,4,0.0,1,32.0,Elevated,11.64,24.36,18.47,3.08,4.5,-0.96,25.1,11.64
22500193,2025-11-09 00:00:00+00:00,1610612738,Boston Celtics,1610612753,Orlando Magic,A,4,Orlando,Orlando,3,8,59.2,2,0.0,1,56.9,High,-4.21,8.21,2.08,-0.27,-4.5,-1.71,-4.4,-4.21
22500193,2025-11-09 00:00:00+00:00,1610612753,Orlando Magic,1610612738,Boston Celtics,H,-4,Orlando,Orlando,2,6,25.8,2,0.0,1,26.8,Low,1.87,-5.87,-2.08,0.27,4.5,-0.8,1.88,1.87
22500194,2025-11-09 00:00:00+00:00,1610612760,Oklahoma City Thunder,1610612763,Memphis Grizzlies,A,14,Memphis,Sacramento,4,7,75.0,2,1746.2,3,78.3,Critical,9.76,4.24,17.5,3.0,-4.5,-2.35,13.65,9.76
22500194,2025-11-09 00:00:00+00:00,1610612763,Memphis Grizzlies,1610612760,Oklahoma City Thunder,H,-14,Memphis,Memphis,4,7,75.0,2,0.0,1,71.1,Critical,-10.89,-3.11,-17.5,-3.0,4.5,-2.13,-18.13,-10.89
22500195,2025-11-09 00:00:00+00:00,1610612755,Philadelphia 76ers,1610612765,Detroit Pistons,H,-3,Philadelphia,Philadelphia,4,7,75.0,1,0.0,1,87.0,Critical,0.0,-3.0,-1.22,-0.67,4.5,-2.61,0.0,0.0
22500195,2025-11-09 00:00:00+00:00,1610612765,Detroit Pistons,1610612755,Philadelphia 76ers,A,3,Philadelphia,Brooklyn,3,7,52.2,2,83.0,1,50.6,High,-3.97,6.97,1.22,0.67,-4.5,-1.52,-4.13,-3.97
22500196,2025-11-09 00:00:00+00:00,1610612744,Golden State Warriors,1610612754,Indiana Pacers,H,31,San Francisco,Denver,3,7,52.2,2,944.8,3,57.8,High,9.67,21.33,8.29,2.33,4.5,-1.73,13.39,9.67
