game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,fatigue_index,fatigue_tier,expected_margin,pve,base_form_diff,win_diff,home_away_adj,fatigue_adj,expected_raw,expected_total,momentum_unit,rpmi_short,rpmi_long,rpmi_accel,rpmi_delta,pve_volatility,consistency,consistency_win,consistency_loss,games_played,games_in_window,avg_pve_window,wins_window,losses_window,win_rate_window,season_win_rate,season_avg_pve,season_consistency,archetype
22500028,2025-11-07 00:00:00+00:00,1610612738,Boston Celtics,1610612753,Orlando Magic,A,-13,Orlando,Boston,4,8,82.0,2,1116.1,3,84.6,Critical,-1.24,-11.76,5.38,0.42,-4.5,-2.54,-1.25,-1.24,-1.82618613394748,,,,-0.62,17.54,0.461,0.581,0.615,10.0,10.0,4.11,4.0,6.0,0.4,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500193,2025-11-09 00:00:00+00:00,1610612738,Boston Celtics,1610612753,Orlando Magic,A,4,Orlando,Orlando,3,8,59.2,2,0.0,1,56.9,High,-4.21,8.21,2.08,-0.27,-4.5,-1.71,-4.4,-4.21,1.675613788141903,,,,1.1,17.28,0.465,0.575,0.595,11.0,10.0,5.45,5.0,5.0,0.5,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500209,2025-11-11 00:00:00+00:00,1610612738,Boston Celtics,1610612755,Philadelphia 76ers,A,-2,Philadelphia,Orlando,3,7,52.2,2,860.9,3,57.8,High,-7.35,5.35,-1.45,-0.87,-4.5,-1.73,-8.55,-7.35,-0.0387029486978511,,,,-0.32,17.23,0.465,0.575,0.575,12.0,10.0,5.87,5.0,5.0,0.5,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500216,2025-11-12 00:00:00+00:00,1610612738,Boston Celtics,1610612763,Memphis Grizzlies,H,36,Boston,Philadelphia,4,8,82.0,1,273.4,1,94.0,Critical,8.1,27.9,7.67,0.5,4.5,-2.82,9.85,8.1,1.9924832264829984,,,,1.03,18.41,0.449,0.585,0.583,13.0,10.0,8.29,6.0,4.0,0.6,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500233,2025-11-16 00:00:00+00:00,1610612738,Boston Celtics,1610612746,LA Clippers,H,3,Boston,Boston,3,6,45.2,4,0.0,1,32.0,Elevated,9.85,-6.85,9.61,0.77,4.5,-0.96,13.92,9.85,0.4052396928622609,,,,-0.4,15.88,0.486,0.568,0.583,14.0,10.0,3.79,6.0,4.0,0.6,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500250,2025-11-18 00:00:00+00:00,1610612738,Boston Celtics,1610612751,Brooklyn Nets,A,14,Brooklyn,Boston,3,6,45.2,2,190.4,1,44.3,Elevated,9.26,4.74,16.03,2.08,-4.5,-1.33,12.28,9.26,1.4414255681001371,,,,0.33,14.61,0.507,0.581,0.583,15.0,10.0,1.99,6.0,4.0,0.6,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500049,2025-11-21 00:00:00+00:00,1610612738,Boston Celtics,1610612751,Brooklyn Nets,H,-8,Boston,Brooklyn,2,6,25.8,3,190.4,1,23.2,Low,11.49,-19.49,16.84,2.34,4.5,-0.7,22.99,11.49,-1.9602415271139595,,,,-1.62,15.75,0.488,0.559,0.593,16.0,10.0,-0.78,5.0,5.0,0.5,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500277,2025-11-23 00:00:00+00:00,1610612738,Boston Celtics,1610612753,Orlando Magic,H,9,Boston,Boston,3,6,45.2,2,0.0,1,44.3,Elevated,5.52,3.48,2.63,0.16,4.5,-1.33,5.97,5.52,1.3346006496541831,,,,0.68,13.55,0.525,0.575,0.625,17.0,10.0,2.05,6.0,4.0,0.6,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500060,2025-11-26 00:00:00+00:00,1610612738,Boston Celtics,1610612765,Detroit Pistons,H,3,Boston,Boston,2,5,18.8,3,0.0,1,17.8,Low,0.29,2.71,-2.08,-1.6,4.5,-0.53,0.29,0.29,1.2645550918695505,,,,0.5,13.04,0.535,0.588,0.591,18.0,10.0,3.23,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500293,2025-11-29 00:00:00+00:00,1610612738,Boston Celtics,1610612750,Minnesota Timberwolves,A,-4,Minneapolis,Boston,2,5,18.8,3,1121.1,3,24.0,Low,-5.46,1.46,-0.83,0.17,-4.5,-0.72,-5.89,-5.46,-0.2271293965187116,,,,-0.22,12.08,0.554,0.588,0.6,19.0,10.0,1.58,6.0,4.0,0.6,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500302,2025-11-30 00:00:00+00:00,1610612738,Boston Celtics,1610612739,Cleveland Cavaliers,A,2,Cleveland,Minneapolis,3,6,45.2,1,630.2,2,67.2,High,-5.4,7.4,0.7,0.0,-4.5,-2.02,-5.82,-5.4,1.629145161414035,,,,0.42,11.31,0.57,0.606,0.579,20.0,10.0,3.49,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500320,2025-12-02 00:00:00+00:00,1610612738,Boston Celtics,1610612752,New York Knicks,H,6,Boston,Cleveland,3,6,45.2,2,549.1,2,47.9,Elevated,-0.7,6.7,-3.47,-0.29,4.5,-1.44,-0.7,-0.7,1.5849798828807289,,,,0.35,11.25,0.571,0.606,0.579,21.0,10.0,3.34,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500334,2025-12-04 00:00:00+00:00,1610612738,Boston Celtics,1610612764,Washington Wizards,A,45,Washington,Boston,3,6,45.2,2,393.6,2,47.9,Elevated,10.82,34.18,20.4,3.3,-4.5,-1.44,17.76,10.82,1.9978535213892925,,,,0.5,14.59,0.507,0.538,,22.0,10.0,6.22,8.0,2.0,0.8,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500338,2025-12-05 00:00:00+00:00,1610612738,Boston Celtics,1610612747,Los Angeles Lakers,H,21,Boston,Washington,4,7,75.0,1,393.6,2,97.0,Critical,5.76,15.24,4.59,0.1,4.5,-2.91,6.27,5.76,1.909392204459719,,,,0.08,13.14,0.533,0.571,,23.0,10.0,4.96,8.0,2.0,0.8,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500358,2025-12-07 00:00:00+00:00,1610612738,Boston Celtics,1610612761,Toronto Raptors,A,8,Toronto,Boston,4,7,75.0,2,429.2,2,74.7,Critical,3.53,4.47,9.12,1.25,-4.5,-2.24,3.63,3.53,1.419429883809622,,,,-0.2,12.54,0.545,0.602,,24.0,10.0,6.09,8.0,2.0,0.8,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22501206,2025-12-11 00:00:00+00:00,1610612738,Boston Celtics,1610612749,Milwaukee Bucks,A,-15,Milwaukee,Toronto,3,6,45.2,4,430.8,2,34.6,Elevated,10.74,-25.74,19.28,3.6,-4.5,-1.04,17.34,10.74,-1.9884451153241416,,,,-1.88,15.79,0.487,0.591,0.563,25.0,10.0,3.04,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22501222,2025-12-15 00:00:00+00:00,1610612738,Boston Celtics,1610612765,Detroit Pistons,H,-7,Boston,Milwaukee,1,5,18.8,4,855.6,3,20.0,Low,8.49,-15.49,6.68,0.0,4.5,-0.6,10.58,8.49,-1.9136203431859564,,,,-1.18,15.25,0.496,0.591,0.572,26.0,10.0,3.44,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500381,2025-12-19 00:00:00+00:00,1610612738,Boston Celtics,1610612748,Miami Heat,H,13,Boston,Boston,1,4,10.0,4,0.0,1,9.1,Low,-4.79,17.79,-7.96,-1.33,4.5,-0.27,-5.07,-4.79,1.9445875026277788,,,,1.38,15.85,0.486,0.596,0.572,27.0,10.0,4.87,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500388,2025-12-20 00:00:00+00:00,1610612738,Boston Celtics,1610612761,Toronto Raptors,A,16,Toronto,Boston,2,4,10.0,1,429.2,2,32.0,Elevated,-5.08,21.08,0.68,-0.64,-4.5,-0.96,-5.42,-5.08,1.9709141228272589,,,,1.31,16.54,0.476,0.609,0.572,28.0,10.0,6.71,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500403,2025-12-22 00:00:00+00:00,1610612738,Boston Celtics,1610612754,Indiana Pacers,H,8,Boston,Toronto,3,4,29.5,2,429.2,2,33.8,Elevated,11.86,-3.86,22.75,4.71,4.5,-1.01,30.95,11.86,0.632093249966845,,,,-0.01,16.78,0.472,0.577,,29.0,10.0,6.18,8.0,2.0,0.8,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500426,2025-12-26 00:00:00+00:00,1610612738,Boston Celtics,1610612754,Indiana Pacers,A,18,Indianapolis,Boston,3,4,29.5,4,805.4,3,27.0,Low,4.75,13.25,8.53,1.8,-4.5,-0.81,5.02,4.75,1.8680219810175624,,,,0.17,16.92,0.47,0.581,,30.0,10.0,6.76,8.0,2.0,0.8,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500444,2025-12-28 00:00:00+00:00,1610612738,Boston Celtics,1610612757,Portland Trail Blazers,A,-6,Portland,Indianapolis,2,5,18.8,2,1880.8,3,27.7,Low,-0.93,-5.07,3.8,0.6,-4.5,-0.83,-0.93,-0.93,-1.4676044513560196,,,,-1.48,17.29,0.465,0.572,0.64,31.0,10.0,5.58,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500459,2025-12-30 00:00:00+00:00,1610612738,Boston Celtics,1610612762,Utah Jazz,A,10,Salt Lake City,Portland,2,5,18.8,2,633.9,2,24.1,Low,3.01,6.99,7.5,0.8,-4.5,-0.72,3.08,3.01,1.6037326538908765,,,,0.63,14.49,0.509,0.652,0.64,32.0,10.0,2.87,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500474,2026-01-01 00:00:00+00:00,1610612738,Boston Celtics,1610612758,Sacramento Kings,A,14,Sacramento,Salt Lake City,3,6,45.2,2,532.1,2,47.9,Elevated,6.84,7.16,12.1,1.6,-4.5,-1.44,7.76,6.84,1.6144254953400248,,,,0.48,13.99,0.517,0.656,0.64,33.0,10.0,2.06,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500493,2026-01-03 00:00:00+00:00,1610612738,Boston Celtics,1610612746,LA Clippers,A,31,Los Angeles,Sacramento,3,6,45.2,2,361.4,2,47.9,Elevated,-3.01,34.01,1.87,1.0,-4.5,-1.44,-3.07,-3.01,1.997779368695105,,,,0.7,16.99,0.469,0.572,0.64,34.0,10.0,5.01,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500503,2026-01-05 00:00:00+00:00,1610612738,Boston Celtics,1610612741,Chicago Bulls,H,14,Boston,Los Angeles,3,6,45.2,2,2592.2,3,51.5,High,7.69,6.31,5.57,0.6,4.5,-1.54,9.12,7.69,1.5587404090070571,,,,-0.09,13.56,0.525,0.582,,35.0,10.0,8.22,8.0,2.0,0.8,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500520,2026-01-07 00:00:00+00:00,1610612738,Boston Celtics,1610612743,Denver Nuggets,H,-4,Boston,Boston,3,6,45.2,2,0.0,1,44.3,Elevated,-2.84,-1.16,-5.07,-1.0,4.5,-1.33,-2.9,-2.84,-1.11548248661898,,,,-1.42,11.59,0.564,0.582,,36.0,10.0,9.65,8.0,2.0,0.8,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500532,2026-01-09 00:00:00+00:00,1610612738,Boston Celtics,1610612761,Toronto Raptors,H,8,Boston,Boston,3,7,52.2,2,0.0,1,50.6,High,0.12,7.88,-2.07,-0.8,4.5,-1.52,0.12,0.12,1.6572745484715348,,,,0.43,11.27,0.571,0.584,,37.0,10.0,8.66,8.0,2.0,0.8,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500545,2026-01-10 00:00:00+00:00,1610612738,Boston Celtics,1610612759,San Antonio Spurs,H,-5,Boston,Boston,4,7,75.0,1,0.0,1,87.0,Critical,-3.35,-1.65,-4.33,-1.0,4.5,-2.61,-3.44,-3.35,-1.1635187536836724,,,,-0.94,10.82,0.581,0.582,0.896,38.0,10.0,6.39,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500559,2026-01-12 00:00:00+00:00,1610612738,Boston Celtics,1610612754,Indiana Pacers,A,-2,Indianapolis,Boston,4,7,75.0,2,805.4,3,78.3,Critical,2.22,-4.22,7.5,1.6,-4.5,-2.35,2.25,2.22,-1.398613985717232,,,,-0.59,10.86,0.58,0.604,0.901,39.0,10.0,6.35,6.0,4.0,0.6,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500580,2026-01-15 00:00:00+00:00,1610612738,Boston Celtics,1610612748,Miami Heat,A,5,Miami,Indianapolis,3,7,52.2,3,1025.8,3,50.1,High,-5.66,10.66,-0.24,0.1,-4.5,-1.5,-6.14,-5.66,1.787949451160801,,,,1.04,10.72,0.583,0.603,0.901,40.0,10.0,6.09,6.0,4.0,0.6,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500594,2026-01-17 00:00:00+00:00,1610612738,Boston Celtics,1610612737,Atlanta Hawks,A,26,Atlanta,Miami,3,7,52.2,2,606.0,2,54.2,High,2.85,23.15,7.83,1.2,-4.5,-1.63,2.91,2.85,1.9806789539451843,,,,1.12,11.12,0.574,0.602,0.918,41.0,10.0,8.91,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500017,2026-01-19 00:00:00+00:00,1610612738,Boston Celtics,1610612765,Detroit Pistons,A,-1,Detroit,Atlanta,3,7,52.2,2,597.5,2,54.2,High,-10.33,9.33,-8.03,-1.4,-4.5,-1.63,-15.56,-10.33,0.1353670477950045,,,,-0.32,11.1,0.575,0.593,0.743,42.0,10.0,9.15,6.0,4.0,0.6,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500621,2026-01-21 00:00:00+00:00,1610612738,Boston Celtics,1610612754,Indiana Pacers,H,15,Boston,Detroit,3,7,52.2,2,611.9,2,54.2,High,7.82,7.18,5.27,1.2,4.5,-1.63,9.34,7.82,1.6156689283096304,,,,0.15,11.1,0.575,0.593,0.743,43.0,10.0,9.15,6.0,4.0,0.6,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500637,2026-01-23 00:00:00+00:00,1610612738,Boston Celtics,1610612751,Brooklyn Nets,A,4,Brooklyn,Boston,3,7,52.2,2,190.4,1,50.6,High,-1.8,5.8,3.4,0.8,-4.5,-1.52,-1.82,-1.8,1.5226654296858206,,,,0.14,7.38,0.67,0.714,0.743,44.0,10.0,6.33,6.0,4.0,0.6,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
18447465,2026-01-24 00:00:00+00:00,2,Boston Celtics,5,Chicago Bulls,A,-3,Chicago,,0,0,10.0,5,,0,5.0,Low,-4.43,1.43,0.0,0.0,-4.5,-0.15,-4.65,-4.43,-0.2286215933182085,,,,,7.53,0.666,0.704,0.763,45.0,10.0,5.84,5.0,5.0,0.5,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
18447478,2026-01-26 00:00:00+00:00,2,Boston Celtics,25,Portland Trail Blazers,H,8,Boston,Chicago,1,1,10.0,2,850.6,3,19.8,Low,-2.07,10.07,-3.0,-3.0,4.5,-0.59,-2.09,-2.07,1.764518339298942,,,,,7.23,0.675,0.722,0.747,46.0,10.0,6.96,6.0,4.0,0.6,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
18447491,2026-01-28 00:00:00+00:00,2,Boston Celtics,1,Atlanta Hawks,H,-11,Boston,Boston,2,2,10.0,2,0.0,1,12.6,Low,-9.29,-1.71,-13.5,-3.0,4.5,-0.38,-12.38,-9.29,-1.1693525297908998,,,,,7.67,0.662,0.709,0.761,47.0,10.0,6.0,5.0,5.0,0.5,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
18447507,2026-01-30 00:00:00+00:00,2,Boston Celtics,26,Sacramento Kings,H,19,Boston,Boston,3,3,29.5,2,0.0,1,30.2,Elevated,10.72,8.28,11.67,2.0,4.5,-0.91,17.26,10.72,1.6794006392135288,,,,0.77,7.25,0.674,0.723,0.746,48.0,10.0,7.0,6.0,4.0,0.6,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
18447520,2026-02-01 00:00:00+00:00,2,Boston Celtics,17,Milwaukee Bucks,H,28,Boston,Boston,3,4,29.5,2,0.0,1,30.2,Elevated,11.52,16.48,16.75,3.0,4.5,-0.91,23.34,11.52,1.928582663990534,,,,0.59,6.68,0.692,0.726,0.764,49.0,10.0,9.07,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
18447539,2026-02-03 00:00:00+00:00,2,Boston Celtics,7,Dallas Mavericks,A,10,Dallas,Boston,3,5,38.2,2,1549.3,3,45.2,Elevated,9.22,0.78,14.45,3.6,-4.5,-1.36,12.19,9.22,1.077842200010931,,,,0.13,7.09,0.679,0.687,0.764,50.0,10.0,8.08,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
18447546,2026-02-04 00:00:00+00:00,2,Boston Celtics,11,Houston Rockets,A,21,Houston,Dallas,4,6,68.0,1,226.8,1,80.0,Critical,-3.68,24.68,3.9,-0.8,-4.5,-2.4,-3.8,-3.68,1.9857359146763995,,,,0.21,7.42,0.669,0.674,0.764,51.0,10.0,8.23,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
18447559,2026-02-06 00:00:00+00:00,2,Boston Celtics,16,Miami Heat,H,2,Boston,Houston,4,7,75.0,2,1604.1,3,78.3,Critical,4.74,-2.74,2.0,0.86,4.5,-2.35,5.01,4.74,0.7326570972724524,,,,-0.46,8.1,0.649,0.65,,52.0,10.0,7.03,8.0,2.0,0.8,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
18447575,2026-02-08 00:00:00+00:00,2,Boston Celtics,20,New York Knicks,H,-22,Boston,Boston,4,7,75.0,2,0.0,1,71.1,Critical,-0.13,-21.87,-1.75,-0.75,4.5,-2.13,-0.13,-0.13,-1.9751121321081608,,,,-1.62,11.86,0.559,0.635,0.592,53.0,10.0,4.12,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
18447596,2026-02-11 00:00:00+00:00,2,Boston Celtics,5,Chicago Bulls,H,19,Boston,Boston,3,7,52.2,3,0.0,1,43.8,Elevated,11.44,7.56,16.38,2.8,4.5,-1.31,22.36,11.44,1.6387148352459118,,,,0.69,11.89,0.558,0.637,0.592,54.0,10.0,4.3,7.0,3.0,0.7,0.6481481481481481,5.4255555555555555,0.5508666666666667,Streak-Driven Contender
22500080,2025-10-22 00:00:00+00:00,1610612751,Brooklyn Nets,1610612766,Charlotte Hornets,A,-19,Charlotte,,0,0,10.0,5,,0,5.0,Low,-4.43,-14.57,0.0,0.0,-4.5,-0.15,-4.65,-4.43,-1.8970683671700763,,,,,,,,,1.0,,,,,,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500091,2025-10-24 00:00:00+00:00,1610612751,Brooklyn Nets,1610612739,Cleveland Cavaliers,H,-7,Brooklyn,Charlotte,1,1,10.0,2,530.7,2,16.2,Low,-6.29,-0.71,-11.0,0.0,4.5,-0.49,-6.99,-6.29,-1.0708809364073997,,,,,,,,,2.0,,,,,,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500105,2025-10-26 00:00:00+00:00,1610612751,Brooklyn Nets,1610612759,San Antonio Spurs,A,-11,San Antonio,Brooklyn,2,2,10.0,2,1579.3,3,19.8,Low,-11.98,0.98,-31.5,-6.0,-4.5,-0.59,-42.59,-11.98,-0.2510391787065337,,,,,,,,,3.0,,,,,,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500116,2025-10-27 00:00:00+00:00,1610612751,Brooklyn Nets,1610612745,Houston Rockets,A,-28,Houston,San Antonio,3,3,29.5,1,186.1,1,41.5,Elevated,-10.34,-17.66,-9.83,0.0,-4.5,-1.24,-15.58,-10.34,-1.9431693603945293,,,,-0.43,,,,,4.0,,,,,,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500130,2025-10-29 00:00:00+00:00,1610612751,Brooklyn Nets,1610612737,Atlanta Hawks,H,-5,Brooklyn,Houston,4,4,52.2,2,1418.2,3,57.8,High,-5.13,0.13,-6.75,-1.5,4.5,-1.73,-5.48,-5.13,-0.2935000915401196,,,,0.39,,,,,5.0,,,,,,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500149,2025-11-02 00:00:00+00:00,1610612751,Brooklyn Nets,1610612755,Philadelphia 76ers,H,-24,Brooklyn,Brooklyn,3,5,38.2,4,0.0,1,27.4,Low,-11.08,-12.92,-18.2,-4.8,4.5,-0.82,-19.32,-11.08,-1.8596494422184189,,,,-0.51,,,,,6.0,,,,,,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500156,2025-11-03 00:00:00+00:00,1610612751,Brooklyn Nets,1610612750,Minnesota Timberwolves,H,-16,Brooklyn,Brooklyn,3,6,45.2,1,0.0,1,57.2,High,-10.1,-5.9,-14.5,-3.0,4.5,-1.72,-14.72,-10.1,-1.5298956075275294,,,,-0.08,,,,,7.0,,,,,,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500173,2025-11-05 00:00:00+00:00,1610612751,Brooklyn Nets,1610612754,Indiana Pacers,A,9,Indianapolis,Brooklyn,3,7,52.2,2,645.2,2,54.2,High,-10.17,19.17,-8.0,-0.86,-4.5,-1.63,-14.98,-10.17,1.957669411009328,,,,1.59,,,,,8.0,,,,,,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500031,2025-11-07 00:00:00+00:00,1610612751,Brooklyn Nets,1610612765,Detroit Pistons,H,-18,Brooklyn,Indianapolis,3,7,52.2,2,645.2,2,54.2,High,-10.84,-7.16,-17.0,-3.75,4.5,-1.63,-17.88,-10.84,-1.6144254953400248,,,,-0.57,,,,,9.0,,,,,,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500192,2025-11-09 00:00:00+00:00,1610612751,Brooklyn Nets,1610612752,New York Knicks,A,-36,New York,Brooklyn,4,7,75.0,2,4.8,1,71.1,Critical,-11.78,-24.22,-18.47,-3.08,-4.5,-2.13,-28.19,-11.78,-1.9843720993446985,,,,-0.79,11.57,0.565,,0.644,10.0,10.0,-6.29,1.0,9.0,0.1,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500207,2025-11-11 00:00:00+00:00,1610612751,Brooklyn Nets,1610612761,Toronto Raptors,H,-10,Brooklyn,New York,3,6,45.2,2,4.8,1,44.3,Elevated,-10.65,0.65,-17.7,-2.4,4.5,-1.33,-16.93,-10.65,-0.2675114378758551,,,,0.14,11.38,0.569,,0.637,11.0,10.0,-4.76,1.0,9.0,0.1,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500040,2025-11-14 00:00:00+00:00,1610612751,Brooklyn Nets,1610612753,Orlando Magic,A,-7,Orlando,Brooklyn,3,6,45.2,3,938.0,3,44.6,Elevated,-11.62,4.62,-16.5,-2.45,-4.5,-1.34,-24.79,-11.62,-0.0730229512858871,,,,0.6,11.67,0.562,,0.621,12.0,10.0,-4.23,1.0,9.0,0.1,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500235,2025-11-16 00:00:00+00:00,1610612751,Brooklyn Nets,1610612764,Washington Wizards,A,23,Washington,Orlando,3,7,52.2,2,758.1,2,54.2,High,-4.04,27.04,1.92,0.0,-4.5,-1.63,-4.21,-4.04,1.991078787435548,,,,1.39,14.99,0.5,,0.618,13.0,10.0,-1.62,2.0,8.0,0.2,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500250,2025-11-18 00:00:00+00:00,1610612751,Brooklyn Nets,1610612738,Boston Celtics,H,-14,Brooklyn,Washington,3,6,45.2,2,203.3,1,44.3,Elevated,-10.16,-3.84,-16.03,-2.08,4.5,-1.33,-14.94,-10.16,-1.3661761897243705,,,,-0.96,14.05,0.516,,0.638,14.0,10.0,-0.24,2.0,8.0,0.2,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500049,2025-11-21 00:00:00+00:00,1610612751,Brooklyn Nets,1610612738,Boston Celtics,A,8,Boston,Brooklyn,3,6,45.2,3,190.4,1,38.4,Elevated,-11.62,19.62,-16.84,-2.34,-4.5,-1.15,-24.84,-11.62,1.9612421505487416,,,,0.89,15.27,0.496,0.806,0.631,15.0,10.0,1.71,3.0,7.0,0.3,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500279,2025-11-23 00:00:00+00:00,1610612751,Brooklyn Nets,1610612761,Toronto Raptors,A,-10,Toronto,Boston,3,6,45.2,2,429.2,2,47.9,Elevated,-11.63,1.63,-16.21,-2.84,-4.5,-1.44,-24.99,-11.63,-0.2186799696454353,,,,-0.54,14.48,0.509,0.806,0.63,16.0,10.0,3.16,3.0,7.0,0.3,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500285,2025-11-24 00:00:00+00:00,1610612751,Brooklyn Nets,1610612752,New York Knicks,H,-13,Brooklyn,Toronto,3,6,45.2,1,344.0,2,67.2,High,-9.98,-3.02,-14.4,-2.4,4.5,-2.02,-14.32,-9.98,-1.2931418181948962,,,,-0.71,14.32,0.512,0.806,0.629,17.0,10.0,3.45,3.0,7.0,0.3,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500070,2025-11-28 00:00:00+00:00,1610612751,Brooklyn Nets,1610612755,Philadelphia 76ers,H,-12,Brooklyn,Brooklyn,3,6,45.2,4,0.0,1,32.0,Elevated,-5.5,-6.5,-7.69,-1.79,4.5,-0.96,-5.94,-5.5,-1.5716699660851172,,,,-0.86,13.55,0.525,,0.644,18.0,10.0,0.88,2.0,8.0,0.2,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
22500297,2025-11-29 00:00:00+00:00,1610612751,Brooklyn Nets,1610612749,Milwaukee Bucks,A,-17,Milwaukee,Brooklyn,3,6,45.2,1,734.8,2,67.2,High,-9.06,-7.94,-4.81,-0.5,-4.5,-2.02,-11.82,-9.06,-1.660669061981054,,,,-0.32,13.6,0.524,,0.643,19.0,10.0,0.8,2.0,8.0,0.2,0.2830188679245283,-1.573396226415094,0.4760681818181818,Struggling Team
