game_id,game_date,team_id,team_name,opponent_id,opponent_name,home_away,actual_margin,current_city,previous_city,games_last_7,games_last_14,density_score,days_since_last_game,travel_miles,travel_load,fatigue_index,fatigue_tier
22500070,2025-11-28,1610612751,Brooklyn Nets,1610612755,Philadelphia 76ers,H,-12,Brooklyn,Brooklyn,3,6,45.2,4,0.0,1,32.0,Elevated
22500070,2025-11-28,1610612755,Philadelphia 76ers,1610612751,Brooklyn Nets,A,12,Brooklyn,Philadelphia,2,6,25.8,3,83.0,1,23.2,Low
22500071,2025-11-28,1610612766,Charlotte Hornets,1610612741,Chicago Bulls,H,7,Charlotte,Charlotte,3,7,52.2,2,0.0,1,50.6,High
22500071,2025-11-28,1610612741,Chicago Bulls,1610612766,Charlotte Hornets,A,-7,Charlotte,New Orleans,3,6,45.2,4,649.5,2,34.6,Elevated
22500072,2025-11-28,1610612753,Orlando Magic,1610612765,Detroit Pistons,A,3,Detroit,Philadelphia,3,7,52.2,3,443.4,2,47.0,Elevated
22500072,2025-11-28,1610612765,Detroit Pistons,1610612753,Orlando Magic,H,-3,Detroit,Boston,3,6,45.2,2,611.9,2,47.9,Elevated
22500073,2025-11-28,1610612764,Washington Wizards,1610612754,Indiana Pacers,A,-33,Indianapolis,Washington,3,5,38.2,3,491.6,2,36.0,Elevated
22500073,2025-11-28,1610612754,Indiana Pacers,1610612764,Washington Wizards,H,33,Indianapolis,Toronto,3,6,45.2,2,440.3,2,47.9,Elevated
22500074,2025-11-28,1610612752,New York Knicks,1610612749,Milwaukee Bucks,H,9,New York,Charlotte,3,6,45.2,2,533.3,2,47.9,Elevated
22500074,2025-11-28,1610612749,Milwaukee Bucks,1610612752,New York Knicks,A,-9,New York,Miami,3,7,52.2,2,1093.6,3,57.8,High
22500075,2025-11-28,1610612760,Oklahoma City Thunder,1610612756,Phoenix Suns,H,4,Oklahoma City,Oklahoma City,3,6,45.2,2,0.0,1,44.3,Elevated
22500075,2025-11-28,1610612756,Phoenix Suns,1610612760,Oklahoma City Thunder,A,-4,Oklahoma City,Sacramento,4,6,68.0,2,1336.6,3,72.0,Critical
22500076,2025-11-28,1610612743,Denver Nuggets,1610612759,San Antonio Spurs,H,-3,Denver,Memphis,3,6,45.2,4,878.8,3,37.2,Elevated
22500076,2025-11-28,1610612759,San Antonio Spurs,1610612743,Denver Nuggets,A,3,Denver,Portland,2,6,25.8,2,979.7,3,34.0,Elevated
22500077,2025-11-28,1610612762,Utah Jazz,1610612758,Sacramento Kings,H,9,Salt Lake City,San Francisco,3,5,38.2,4,597.6,2,30.0,Elevated
22500077,2025-11-28,1610612758,Sacramento Kings,1610612762,Utah Jazz,A,-9,Salt Lake City,Sacramento,3,7,52.2,2,532.1,2,54.2,High
22500078,2025-11-28,1610612742,Dallas Mavericks,1610612747,Los Angeles Lakers,A,-10,Los Angeles,Miami,3,7,52.2,4,2336.7,3,41.7,Elevated
22500078,2025-11-28,1610612747,Los Angeles Lakers,1610612742,Dallas Mavericks,H,10,Los Angeles,Los Angeles,2,5,18.8,3,0.0,1,17.8,Low
22500079,2025-11-28,1610612763,Memphis Grizzlies,1610612746,LA Clippers,A,5,Los Angeles,New Orleans,3,6,45.2,2,1670.2,3,51.5,High
22500079,2025-11-28,1610612746,LA Clippers,1610612763,Memphis Grizzlies,H,-5,Los Angeles,Los Angeles,3,7,52.2,3,0.0,1,43.8,Elevated
22500293,2025-11-29,1610612750,Minnesota Timberwolves,1610612738,Boston Celtics,H,4,Minneapolis,Oklahoma City,2,6,25.8,3,694.2,2,26.4,Low
22500293,2025-11-29,1610612738,Boston Celtics,1610612750,Minnesota Timberwolves,A,-4,Minneapolis,Boston,2,5,18.8,3,1121.1,3,24.0,Low
22500294,2025-11-29,1610612761,Toronto Raptors,1610612766,Charlotte Hornets,A,-7,Charlotte,Toronto,3,7,52.2,3,586.8,2,47.0,Elevated
22500294,2025-11-29,1610612766,Charlotte Hornets,1610612761,Toronto Raptors,H,7,Charlotte,Charlotte,4,7,75.0,1,0.0,1,87.0,Critical
22500295,2025-11-29,1610612754,Indiana Pacers,1610612741,Chicago Bulls,H,2,Indianapolis,Indianapolis,3,7,52.2,1,0.0,1,64.2,High
22500295,2025-11-29,1610612741,Chicago Bulls,1610612754,Indiana Pacers,A,-2,Indianapolis,Charlotte,3,7,52.2,1,427.9,2,74.2,Critical
22500296,2025-11-29,1610612748,Miami Heat,1610612765,Detroit Pistons,H,-3,Miami,Miami,3,6,45.2,3,0.0,1,38.4,Elevated
22500296,2025-11-29,1610612765,Detroit Pistons,1610612748,Miami Heat,A,3,Miami,Detroit,4,6,68.0,1,1155.7,3,94.0,Critical
22500297,2025-11-29,1610612749,Milwaukee Bucks,1610612751,Brooklyn Nets,H,17,Milwaukee,New York,4,7,75.0,1,732.5,2,97.0,Critical
22500297,2025-11-29,1610612751,Brooklyn Nets,1610612749,Milwaukee Bucks,A,-17,Milwaukee,Brooklyn,3,6,45.2,1,734.8,2,67.2,High
22500298,2025-11-29,1610612740,New Orleans Pelicans,1610612744,Golden State Warriors,A,-8,San Francisco,New Orleans,3,7,52.2,3,1920.0,3,50.1,High
22500298,2025-11-29,1610612744,Golden State Warriors,1610612740,New Orleans Pelicans,H,8,San Francisco,San Francisco,2,6,25.8,3,0.0,1,23.2,Low
22500299,2025-11-29,1610612743,Denver Nuggets,1610612756,Phoenix Suns,A,18,Phoenix,Denver,3,7,52.2,1,585.4,2,74.2,Critical
22500299,2025-11-29,1610612756,Phoenix Suns,1610612743,Denver Nuggets,H,-18,Phoenix,Oklahoma City,4,7,75.0,1,840.1,3,101.0,Critical
22500300,2025-11-29,1610612742,Dallas Mavericks,1610612746,LA Clippers,A,4,Los Angeles,Los Angeles,3,7,52.2,1,0.0,1,64.2,High
22500300,2025-11-29,1610612746,LA Clippers,1610612742,Dallas Mavericks,H,-4,Los Angeles,Los Angeles,4,7,75.0,1,0.0,1,87.0,Critical
22500301,2025-11-30,1610612745,Houston Rockets,1610612762,Utah Jazz,A,28,Salt Lake City,San Francisco,2,5,18.8,4,597.6,2,17.4,Low
22500301,2025-11-30,1610612762,Utah Jazz,1610612745,Houston Rockets,H,-28,Salt Lake City,Salt Lake City,3,6,45.2,2,0.0,1,44.3,Elevated
22500302,2025-11-30,1610612739,Cleveland Cavaliers,1610612738,Boston Celtics,H,-2,Cleveland,Atlanta,3,6,45.2,2,554.8,2,47.9,Elevated
22500302,2025-11-30,1610612738,Boston Celtics,1610612739,Cleveland Cavaliers,A,2,Cleveland,Minneapolis,3,6,45.2,1,630.2,2,67.2,High
22500303,2025-11-30,1610612761,Toronto Raptors,1610612752,New York Knicks,A,-22,New York,Charlotte,4,7,75.0,1,533.3,2,97.0,Critical
22500303,2025-11-30,1610612752,New York Knicks,1610612761,Toronto Raptors,H,22,New York,New York,3,6,45.2,2,0.0,1,44.3,Elevated
22500304,2025-11-30,1610612737,Atlanta Hawks,1610612755,Philadelphia 76ers,A,8,Philadelphia,Atlanta,3,7,52.2,2,663.0,2,54.2,High
22500304,2025-11-30,1610612755,Philadelphia 76ers,1610612737,Atlanta Hawks,H,-8,Philadelphia,Brooklyn,3,6,45.2,2,83.0,1,44.3,Elevated
22500305,2025-11-30,1610612757,Portland Trail Blazers,1610612760,Oklahoma City Thunder,H,-8,Portland,Portland,3,7,52.2,4,0.0,1,36.5,Elevated
22500305,2025-11-30,1610612760,Oklahoma City Thunder,1610612757,Portland Trail Blazers,A,8,Portland,Oklahoma City,3,6,45.2,2,1484.6,3,51.5,High
22500306,2025-11-30,1610612759,San Antonio Spurs,1610612750,Minnesota Timberwolves,A,-13,Minneapolis,Denver,3,6,45.2,2,698.5,2,47.9,Elevated
22500306,2025-11-30,1610612750,Minnesota Timberwolves,1610612759,San Antonio Spurs,H,13,Minneapolis,Minneapolis,3,6,45.2,1,0.0,1,57.2,High
22500307,2025-11-30,1610612758,Sacramento Kings,1610612763,Memphis Grizzlies,H,-8,Sacramento,Salt Lake City,3,7,52.2,2,532.1,2,54.2,High
22500307,2025-11-30,1610612763,Memphis Grizzlies,1610612758,Sacramento Kings,A,8,Sacramento,Los Angeles,3,6,45.2,2,361.4,2,47.9,Elevated
22500308,2025-11-30,1610612740,New Orleans Pelicans,1610612747,Los Angeles Lakers,A,-12,Los Angeles,San Francisco,3,8,59.2,1,345.5,2,81.2,Critical
22500308,2025-11-30,1610612747,Los Angeles Lakers,1610612740,New Orleans Pelicans,H,12,Los Angeles,Los Angeles,3,4,29.5,2,0.0,1,30.2,Elevated
22500309,2025-12-01,1610612737,Atlanta Hawks,1610612765,Detroit Pistons,A,-1,Detroit,Philadelphia,3,7,52.2,1,443.4,2,74.2,Critical
22500309,2025-12-01,1610612765,Detroit Pistons,1610612737,Atlanta Hawks,H,1,Detroit,Miami,4,7,75.0,2,1155.7,3,78.3,Critical
22500310,2025-12-01,1610612739,Cleveland Cavaliers,1610612754,Indiana Pacers,A,16,Indianapolis,Cleveland,3,7,52.2,1,263.0,1,64.2,High
22500310,2025-12-01,1610612754,Indiana Pacers,1610612739,Cleveland Cavaliers,H,-16,Indianapolis,Indianapolis,4,7,75.0,2,0.0,1,71.1,Critical
22500311,2025-12-01,1610612749,Milwaukee Bucks,1610612764,Washington Wizards,A,-3,Washington,Milwaukee,4,7,75.0,2,635.9,2,74.7,Critical
22500311,2025-12-01,1610612764,Washington Wizards,1610612749,Milwaukee Bucks,H,3,Washington,Indianapolis,2,5,18.8,3,491.6,2,20.9,Low
22500312,2025-12-01,1610612766,Charlotte Hornets,1610612751,Brooklyn Nets,A,-13,Brooklyn,Charlotte,3,7,52.2,2,530.7,2,54.2,High
22500312,2025-12-01,1610612751,Brooklyn Nets,1610612766,Charlotte Hornets,H,13,Brooklyn,Milwaukee,3,6,45.2,2,734.8,2,47.9,Elevated
22500313,2025-12-01,1610612746,LA Clippers,1610612748,Miami Heat,A,-17,Miami,Los Angeles,3,7,52.2,2,2336.7,3,57.8,High
22500313,2025-12-01,1610612748,Miami Heat,1610612746,LA Clippers,H,17,Miami,Miami,3,7,52.2,2,0.0,1,50.6,High
22500314,2025-12-01,1610612753,Orlando Magic,1610612741,Chicago Bulls,H,5,Orlando,Detroit,2,6,25.8,3,958.2,3,29.5,Low
22500314,2025-12-01,1610612741,Chicago Bulls,1610612753,Orlando Magic,A,-5,Orlando,Indianapolis,3,7,52.2,2,821.8,3,57.8,High
22500315,2025-12-01,1610612742,Dallas Mavericks,1610612743,Denver Nuggets,A,10,Denver,Los Angeles,3,7,52.2,2,830.8,3,57.8,High
22500315,2025-12-01,1610612743,Denver Nuggets,1610612742,Dallas Mavericks,H,-10,Denver,Phoenix,3,7,52.2,2,585.4,2,54.2,High
22500316,2025-12-01,1610612745,Houston Rockets,1610612762,Utah Jazz,A,-8,Salt Lake City,Salt Lake City,3,5,38.2,1,0.0,1,50.2,High
22500316,2025-12-01,1610612762,Utah Jazz,1610612745,Houston Rockets,H,8,Salt Lake City,Salt Lake City,3,6,45.2,1,0.0,1,57.2,High
22500317,2025-12-01,1610612747,Los Angeles Lakers,1610612756,Phoenix Suns,H,-17,Los Angeles,Los Angeles,3,5,38.2,1,0.0,1,50.2,High
22500317,2025-12-01,1610612756,Phoenix Suns,1610612747,Los Angeles Lakers,A,17,Los Angeles,Phoenix,4,7,75.0,2,358.3,2,74.7,Critical
22500318,2025-12-02,1610612755,Philadelphia 76ers,1610612764,Washington Wizards,H,19,Philadelphia,Philadelphia,3,6,45.2,2,0.0,1,44.3,Elevated
22500318,2025-12-02,1610612764,Washington Wizards,1610612755,Philadelphia 76ers,A,-19,Philadelphia,Washington,3,6,45.2,1,120.6,1,57.2,High
22500319,2025-12-02,1610612757,Portland Trail Blazers,1610612761,Toronto Raptors,A,-3,Toronto,Portland,2,7,32.8,2,2108.1,3,40.3,Elevated
22500319,2025-12-02,1610612761,Toronto Raptors,1610612757,Portland Trail Blazers,H,3,Toronto,New York,3,7,52.2,2,340.4,2,54.2,High
22500320,2025-12-02,1610612752,New York Knicks,1610612738,Boston Celtics,A,-6,Boston,New York,3,6,45.2,2,188.2,1,44.3,Elevated
22500320,2025-12-02,1610612738,Boston Celtics,1610612752,New York Knicks,H,6,Boston,Cleveland,3,6,45.2,2,549.1,2,47.9,Elevated
22500321,2025-12-02,1610612750,Minnesota Timberwolves,1610612740,New Orleans Pelicans,A,7,New Orleans,Minneapolis,3,6,45.2,2,1053.0,3,51.5,High
22500321,2025-12-02,1610612740,New Orleans Pelicans,1610612750,Minnesota Timberwolves,H,-7,New Orleans,Los Angeles,3,7,52.2,2,1670.2,3,57.8,High
22500322,2025-12-02,1610612763,Memphis Grizzlies,1610612759,San Antonio Spurs,A,-7,San Antonio,Sacramento,3,7,52.2,2,1459.0,3,57.8,High
22500322,2025-12-02,1610612759,San Antonio Spurs,1610612763,Memphis Grizzlies,H,7,San Antonio,Minneapolis,3,6,45.2,2,1110.9,3,51.5,High
22500323,2025-12-02,1610612760,Oklahoma City Thunder,1610612744,Golden State Warriors,A,12,San Francisco,Portland,3,6,45.2,2,536.6,2,47.9,Elevated
22500323,2025-12-02,1610612744,Golden State Warriors,1610612760,Oklahoma City Thunder,H,-12,San Francisco,San Francisco,2,6,25.8,3,0.0,1,23.2,Low
22500324,2025-12-03,1610612739,Cleveland Cavaliers,1610612757,Portland Trail Blazers,H,-12,Cleveland,Indianapolis,3,7,52.2,2,263.0,1,50.6,High
22500324,2025-12-03,1610612757,Portland Trail Blazers,1610612739,Cleveland Cavaliers,A,12,Cleveland,Toronto,3,7,52.2,1,189.2,1,64.2,High
22500325,2025-12-03,1610612743,Denver Nuggets,1610612754,Indiana Pacers,A,15,Indianapolis,Denver,3,7,52.2,2,999.5,3,57.8,High
22500325,2025-12-03,1610612754,Indiana Pacers,1610612743,Denver Nuggets,H,-15,Indianapolis,Indianapolis,4,7,75.0,2,0.0,1,71.1,Critical
22500326,2025-12-03,1610612759,San Antonio Spurs,1610612753,Orlando Magic,A,2,Orlando,San Antonio,4,6,68.0,1,1031.6,3,94.0,Critical
22500326,2025-12-03,1610612753,Orlando Magic,1610612759,San Antonio Spurs,H,-2,Orlando,Orlando,2,6,25.8,2,0.0,1,26.8,Low
22500327,2025-12-03,1610612746,LA Clippers,1610612737,Atlanta Hawks,A,23,Atlanta,Miami,3,7,52.2,2,606.0,2,54.2,High
22500327,2025-12-03,1610612737,Atlanta Hawks,1610612746,LA Clippers,H,-23,Atlanta,Detroit,3,7,52.2,2,597.5,2,54.2,High
22500328,2025-12-03,1610612752,New York Knicks,1610612766,Charlotte Hornets,H,15,New York,Boston,4,7,75.0,1,188.2,1,87.0,Critical
22500328,2025-12-03,1610612766,Charlotte Hornets,1610612752,New York Knicks,A,-15,New York,Brooklyn,4,7,75.0,2,4.8,1,71.1,Critical
22500329,2025-12-03,1610612751,Brooklyn Nets,1610612741,Chicago Bulls,A,10,Chicago,Brooklyn,3,6,45.2,2,715.3,2,47.9,Elevated
22500329,2025-12-03,1610612741,Chicago Bulls,1610612751,Brooklyn Nets,H,-10,Chicago,Orlando,3,7,52.2,2,987.1,3,57.8,High
22500330,2025-12-03,1610612745,Houston Rockets,1610612758,Sacramento Kings,H,26,Houston,Salt Lake City,3,6,45.2,2,1200.6,3,51.5,High
22500330,2025-12-03,1610612758,Sacramento Kings,1610612745,Houston Rockets,A,-26,Houston,Sacramento,3,7,52.2,3,1606.9,3,50.1,High
22500331,2025-12-03,1610612765,Detroit Pistons,1610612749,Milwaukee Bucks,A,-4,Milwaukee,Detroit,4,6,68.0,2,251.6,1,64.8,High
22500331,2025-12-03,1610612749,Milwaukee Bucks,1610612765,Detroit Pistons,H,4,Milwaukee,Washington,4,7,75.0,2,635.9,2,74.7,Critical
22500332,2025-12-03,1610612748,Miami Heat,1610612742,Dallas Mavericks,A,-10,Dallas,Miami,3,7,52.2,2,1110.8,3,57.8,High
22500332,2025-12-03,1610612742,Dallas Mavericks,1610612748,Miami Heat,H,10,Dallas,Denver,3,7,52.2,2,662.5,2,54.2,High
22500333,2025-12-04,1610612755,Philadelphia 76ers,1610612744,Golden State Warriors,H,1,Philadelphia,Philadelphia,3,6,45.2,2,0.0,1,44.3,Elevated
22500333,2025-12-04,1610612744,Golden State Warriors,1610612755,Philadelphia 76ers,A,-1,Philadelphia,San Francisco,2,5,18.8,2,2515.7,3,27.7,Low
22500334,2025-12-04,1610612764,Washington Wizards,1610612738,Boston Celtics,H,-45,Washington,Philadelphia,3,6,45.2,2,120.6,1,44.3,Elevated
22500334,2025-12-04,1610612738,Boston Celtics,1610612764,Washington Wizards,A,45,Washington,Boston,3,6,45.2,2,393.6,2,47.9,Elevated
22500335,2025-12-04,1610612762,Utah Jazz,1610612751,Brooklyn Nets,A,13,Brooklyn,Salt Lake City,3,6,45.2,3,1970.1,3,44.6,Elevated
22500335,2025-12-04,1610612751,Brooklyn Nets,1610612762,Utah Jazz,H,-13,Brooklyn,Chicago,4,7,75.0,1,715.3,2,97.0,Critical
22500336,2025-12-04,1610612761,Toronto Raptors,1610612747,Los Angeles Lakers,H,-3,Toronto,Toronto,3,7,52.2,2,0.0,1,50.6,High
22500336,2025-12-04,1610612747,Los Angeles Lakers,1610612761,Toronto Raptors,A,3,Toronto,Los Angeles,3,5,38.2,3,2173.0,3,39.2,Elevated
22500337,2025-12-04,1610612750,Minnesota Timberwolves,1610612740,New Orleans Pelicans,A,9,New Orleans,New Orleans,3,6,45.2,2,0.0,1,44.3,Elevated
22500337,2025-12-04,1610612740,New Orleans Pelicans,1610612750,Minnesota Timberwolves,H,-9,New Orleans,New Orleans,3,7,52.2,2,0.0,1,50.6,High
22500338,2025-12-05,1610612747,Los Angeles Lakers,1610612738,Boston Celtics,A,-21,Boston,Toronto,4,6,68.0,1,429.2,2,90.0,Critical
22500338,2025-12-05,1610612738,Boston Celtics,1610612747,Los Angeles Lakers,H,21,Boston,Washington,4,7,75.0,1,393.6,2,97.0,Critical
22500339,2025-12-05,1610612753,Orlando Magic,1610612748,Miami Heat,H,1,Orlando,Orlando,3,6,45.2,2,0.0,1,44.3,Elevated
22500339,2025-12-05,1610612748,Miami Heat,1610612753,Orlando Magic,A,-1,Orlando,Dallas,3,7,52.2,2,961.6,3,57.8,High
22500340,2025-12-05,1610612743,Denver Nuggets,1610612737,Atlanta Hawks,A,1,Atlanta,Indianapolis,4,7,75.0,2,426.3,2,74.7,Critical
22500340,2025-12-05,1610612737,Atlanta Hawks,1610612743,Denver Nuggets,H,-1,Atlanta,Atlanta,4,7,75.0,2,0.0,1,71.1,Critical
22500341,2025-12-05,1610612739,Cleveland Cavaliers,1610612759,San Antonio Spurs,H,13,Cleveland,Cleveland,4,7,75.0,2,0.0,1,71.1,Critical
22500341,2025-12-05,1610612759,San Antonio Spurs,1610612739,Cleveland Cavaliers,A,-13,Cleveland,Orlando,4,6,68.0,2,895.4,3,72.0,Critical
22500342,2025-12-05,1610612757,Portland Trail Blazers,1610612765,Detroit Pistons,A,-6,Detroit,Cleveland,3,7,52.2,2,91.4,1,50.6,High
22500342,2025-12-05,1610612765,Detroit Pistons,1610612757,Portland Trail Blazers,H,6,Detroit,Milwaukee,4,7,75.0,2,251.6,1,71.1,Critical
22500343,2025-12-05,1610612762,Utah Jazz,1610612752,New York Knicks,A,-34,New York,Brooklyn,4,7,75.0,1,4.8,1,87.0,Critical
22500343,2025-12-05,1610612752,New York Knicks,1610612762,Utah Jazz,H,34,New York,New York,4,7,75.0,2,0.0,1,71.1,Critical
22500344,2025-12-05,1610612766,Charlotte Hornets,1610612761,Toronto Raptors,A,25,Toronto,New York,4,7,75.0,2,340.4,2,74.7,Critical
22500344,2025-12-05,1610612761,Toronto Raptors,1610612766,Charlotte Hornets,H,-25,Toronto,Toronto,4,8,82.0,1,0.0,1,94.0,Critical
22500345,2025-12-05,1610612741,Chicago Bulls,1610612754,Indiana Pacers,H,-15,Chicago,Chicago,4,7,75.0,2,0.0,1,71.1,Critical
22500345,2025-12-05,1610612754,Indiana Pacers,1610612741,Chicago Bulls,A,15,Chicago,Indianapolis,4,7,75.0,2,166.4,1,71.1,Critical
22500346,2025-12-05,1610612756,Phoenix Suns,1610612745,Houston Rockets,A,-19,Houston,Los Angeles,3,7,52.2,4,1372.8,3,41.7,Elevated
22500346,2025-12-05,1610612745,Houston Rockets,1610612756,Phoenix Suns,H,19,Houston,Houston,3,6,45.2,2,0.0,1,44.3,Elevated
22500347,2025-12-05,1610612763,Memphis Grizzlies,1610612746,LA Clippers,H,9,Memphis,San Antonio,3,6,45.2,3,628.6,2,41.5,Elevated
22500347,2025-12-05,1610612746,LA Clippers,1610612763,Memphis Grizzlies,A,-9,Memphis,Atlanta,4,7,75.0,2,335.9,2,74.7,Critical
22500348,2025-12-05,1610612749,Milwaukee Bucks,1610612755,Philadelphia 76ers,H,-15,Milwaukee,Milwaukee,4,7,75.0,2,0.0,1,71.1,Critical
22500348,2025-12-05,1610612755,Philadelphia 76ers,1610612749,Milwaukee Bucks,A,15,Milwaukee,Philadelphia,4,6,68.0,1,693.8,2,90.0,Critical
22500349,2025-12-05,1610612742,Dallas Mavericks,1610612760,Oklahoma City Thunder,A,-21,Oklahoma City,Dallas,4,7,75.0,2,189.0,1,71.1,Critical
22500349,2025-12-05,1610612760,Oklahoma City Thunder,1610612742,Dallas Mavericks,H,21,Oklahoma City,San Francisco,3,6,45.2,3,1384.4,3,44.6,Elevated
22500350,2025-12-06,1610612740,New Orleans Pelicans,1610612751,Brooklyn Nets,A,-18,Brooklyn,New Orleans,4,7,75.0,2,1169.1,3,78.3,Critical
22500350,2025-12-06,1610612751,Brooklyn Nets,1610612740,New Orleans Pelicans,H,18,Brooklyn,Brooklyn,4,7,75.0,2,0.0,1,71.1,Critical
22500351,2025-12-06,1610612764,Washington Wizards,1610612737,Atlanta Hawks,H,-15,Washington,Washington,3,6,45.2,2,0.0,1,44.3,Elevated
22500351,2025-12-06,1610612737,Atlanta Hawks,1610612764,Washington Wizards,A,15,Washington,Atlanta,4,8,82.0,1,542.5,2,104.0,Critical
22500352,2025-12-06,1610612739,Cleveland Cavaliers,1610612744,Golden State Warriors,H,-5,Cleveland,Cleveland,4,7,75.0,1,0.0,1,87.0,Critical
22500352,2025-12-06,1610612744,Golden State Warriors,1610612739,Cleveland Cavaliers,A,5,Cleveland,Philadelphia,3,5,38.2,2,358.6,2,41.6,Elevated
22500353,2025-12-06,1610612749,Milwaukee Bucks,1610612765,Detroit Pistons,A,-12,Detroit,Milwaukee,4,8,82.0,1,251.6,1,94.0,Critical
22500353,2025-12-06,1610612765,Detroit Pistons,1610612749,Milwaukee Bucks,H,12,Detroit,Detroit,4,8,82.0,1,0.0,1,94.0,Critical
22500354,2025-12-06,1610612758,Sacramento Kings,1610612748,Miami Heat,A,16,Miami,Houston,2,6,25.8,3,966.6,3,29.5,Low
22500354,2025-12-06,1610612748,Miami Heat,1610612758,Sacramento Kings,H,-16,Miami,Orlando,4,7,75.0,1,204.3,1,87.0,Critical
22500355,2025-12-06,1610612746,LA Clippers,1610612750,Minnesota Timberwolves,A,-3,Minneapolis,Memphis,4,8,82.0,1,700.9,2,104.0,Critical
22500355,2025-12-06,1610612750,Minnesota Timberwolves,1610612746,LA Clippers,H,3,Minneapolis,New Orleans,4,6,68.0,2,1053.0,3,72.0,Critical
22500356,2025-12-06,1610612745,Houston Rockets,1610612742,Dallas Mavericks,A,-13,Dallas,Houston,4,6,68.0,1,226.8,1,80.0,Critical
22500356,2025-12-06,1610612742,Dallas Mavericks,1610612745,Houston Rockets,H,13,Dallas,Oklahoma City,4,7,75.0,1,189.0,1,87.0,Critical
22500357,2025-12-07,1610612752,New York Knicks,1610612753,Orlando Magic,H,6,New York,New York,4,7,75.0,2,0.0,1,71.1,Critical
22500357,2025-12-07,1610612753,Orlando Magic,1610612752,New York Knicks,A,-6,New York,Orlando,3,6,45.2,2,941.6,3,51.5,High
22500358,2025-12-07,1610612761,Toronto Raptors,1610612738,Boston Celtics,H,-8,Toronto,Toronto,4,8,82.0,2,0.0,1,77.4,Critical
22500358,2025-12-07,1610612738,Boston Celtics,1610612761,Toronto Raptors,A,8,Toronto,Boston,4,7,75.0,2,429.2,2,74.7,Critical
22500359,2025-12-07,1610612766,Charlotte Hornets,1610612743,Denver Nuggets,H,-9,Charlotte,Toronto,3,7,52.2,2,586.8,2,54.2,High
22500359,2025-12-07,1610612743,Denver Nuggets,1610612766,Charlotte Hornets,A,9,Charlotte,Atlanta,3,6,45.2,2,226.5,1,44.3,Elevated
22500360,2025-12-07,1610612763,Memphis Grizzlies,1610612757,Portland Trail Blazers,H,23,Memphis,Memphis,3,6,45.2,2,0.0,1,44.3,Elevated
22500360,2025-12-07,1610612757,Portland Trail Blazers,1610612763,Memphis Grizzlies,A,-23,Memphis,Detroit,4,7,75.0,2,623.9,2,74.7,Critical
22500361,2025-12-07,1610612741,Chicago Bulls,1610612744,Golden State Warriors,H,-32,Chicago,Chicago,3,6,45.2,2,0.0,1,44.3,Elevated
22500361,2025-12-07,1610612744,Golden State Warriors,1610612741,Chicago Bulls,A,32,Chicago,Cleveland,3,6,45.2,1,309.9,2,67.2,High
22500362,2025-12-07,1610612755,Philadelphia 76ers,1610612747,Los Angeles Lakers,H,-4,Philadelphia,Milwaukee,4,7,75.0,2,693.8,2,74.7,Critical
22500362,2025-12-07,1610612747,Los Angeles Lakers,1610612755,Philadelphia 76ers,A,4,Philadelphia,Boston,4,7,75.0,2,273.4,1,71.1,Critical
22500363,2025-12-07,1610612762,Utah Jazz,1610612760,Oklahoma City Thunder,H,-30,Salt Lake City,New York,4,7,75.0,2,1968.2,3,78.3,Critical
22500363,2025-12-07,1610612760,Oklahoma City Thunder,1610612762,Utah Jazz,A,30,Salt Lake City,Oklahoma City,3,6,45.2,2,862.2,3,51.5,High
22500364,2025-12-08,1610612754,Indiana Pacers,1610612758,Sacramento Kings,H,11,Indianapolis,Chicago,3,7,52.2,3,166.4,1,43.8,Elevated
22500364,2025-12-08,1610612758,Sacramento Kings,1610612754,Indiana Pacers,A,-11,Indianapolis,Miami,2,6,25.8,2,1025.8,3,34.0,Elevated
22500365,2025-12-08,1610612756,Phoenix Suns,1610612750,Minnesota Timberwolves,A,3,Minneapolis,Houston,2,6,25.8,3,1058.3,3,29.5,Low
22500365,2025-12-08,1610612750,Minnesota Timberwolves,1610612756,Phoenix Suns,H,-3,Minneapolis,Minneapolis,3,7,52.2,2,0.0,1,50.6,High
22500366,2025-12-08,1610612759,San Antonio Spurs,1610612740,New Orleans Pelicans,A,3,New Orleans,Cleveland,3,6,45.2,3,925.3,3,44.6,Elevated
22500366,2025-12-08,1610612740,New Orleans Pelicans,1610612759,San Antonio Spurs,H,-3,New Orleans,Brooklyn,3,7,52.2,2,1169.1,3,57.8,High
